regiao;estado;municipio;coduf;codmun;codRegiaoSaude;nomeRegiaoSaude;data;semanaEpi;populacaoTCU2019;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos;Recuperadosnovos;emAcompanhamentoNovos;interior/metropolitana
Norte;TO;Mateiros;17;171270;17008;AMOR PERFEITO;2021-07-03;26;2684;196;0;0;0;;;0
Norte;TO;Mateiros;17;171270;17008;AMOR PERFEITO;2021-07-04;27;2684;196;0;0;0;;;0
Norte;TO;Mateiros;17;171270;17008;AMOR PERFEITO;2021-07-05;27;2684;196;0;0;0;;;0
Norte;TO;Mateiros;17;171270;17008;AMOR PERFEITO;2021-07-06;27;2684;195;-1;0;0;;;0
Norte;TO;Maurilândia do Tocantins;17;171280;17002;BICO DO PAPAGAIO;2021-07-01;26;3426;323;11;4;0;;;0
Norte;TO;Maurilândia do Tocantins;17;171280;17002;BICO DO PAPAGAIO;2021-07-02;26;3426;325;2;4;0;;;0
Norte;TO;Maurilândia do Tocantins;17;171280;17002;BICO DO PAPAGAIO;2021-07-03;26;3426;325;0;4;0;;;0
Norte;TO;Maurilândia do Tocantins;17;171280;17002;BICO DO PAPAGAIO;2021-07-04;27;3426;325;0;4;0;;;0
Norte;TO;Maurilândia do Tocantins;17;171280;17002;BICO DO PAPAGAIO;2021-07-05;27;3426;325;0;4;0;;;0
Norte;TO;Maurilândia do Tocantins;17;171280;17002;BICO DO PAPAGAIO;2021-07-06;27;3426;326;1;4;0;;;0
Norte;TO;Miracema do Tocantins;17;171320;17006;CAPIM DOURADO;2021-07-01;26;18248;1894;14;48;0;;;1
Norte;TO;Miracema do Tocantins;17;171320;17006;CAPIM DOURADO;2021-07-02;26;18248;1900;6;48;0;;;1
Norte;TO;Miracema do Tocantins;17;171320;17006;CAPIM DOURADO;2021-07-03;26;18248;1900;0;48;0;;;1
Norte;TO;Miracema do Tocantins;17;171320;17006;CAPIM DOURADO;2021-07-04;27;18248;1902;2;48;0;;;1
Norte;TO;Miracema do Tocantins;17;171320;17006;CAPIM DOURADO;2021-07-05;27;18248;1902;0;48;0;;;1
Norte;TO;Miracema do Tocantins;17;171320;17006;CAPIM DOURADO;2021-07-06;27;18248;1912;10;48;0;;;1
Norte;TO;Miranorte;17;171330;17006;CAPIM DOURADO;2021-07-01;26;13434;2324;5;55;0;;;1
Norte;TO;Miranorte;17;171330;17006;CAPIM DOURADO;2021-07-02;26;13434;2335;11;55;0;;;1
Norte;TO;Miranorte;17;171330;17006;CAPIM DOURADO;2021-07-03;26;13434;2343;8;55;0;;;1
Norte;TO;Miranorte;17;171330;17006;CAPIM DOURADO;2021-07-04;27;13434;2344;1;55;0;;;1
Norte;TO;Miranorte;17;171330;17006;CAPIM DOURADO;2021-07-05;27;13434;2345;1;56;1;;;1
Norte;TO;Miranorte;17;171330;17006;CAPIM DOURADO;2021-07-06;27;13434;2347;2;56;0;;;1
Norte;TO;Monte do Carmo;17;171360;17008;AMOR PERFEITO;2021-07-01;26;7947;532;-3;9;0;;;1
Norte;TO;Monte do Carmo;17;171360;17008;AMOR PERFEITO;2021-07-02;26;7947;533;1;9;0;;;1
Norte;TO;Monte do Carmo;17;171360;17008;AMOR PERFEITO;2021-07-03;26;7947;534;1;10;1;;;1
Norte;TO;Monte do Carmo;17;171360;17008;AMOR PERFEITO;2021-07-04;27;7947;535;1;11;1;;;1
Norte;TO;Monte do Carmo;17;171360;17008;AMOR PERFEITO;2021-07-05;27;7947;535;0;11;0;;;1
Norte;TO;Monte do Carmo;17;171360;17008;AMOR PERFEITO;2021-07-06;27;7947;536;1;11;0;;;1
Norte;TO;Monte Santo do Tocantins;17;171370;17007;CANTAO;2021-07-01;26;2279;151;0;6;0;;;0
Norte;TO;Monte Santo do Tocantins;17;171370;17007;CANTAO;2021-07-02;26;2279;151;0;6;0;;;0
Norte;TO;Monte Santo do Tocantins;17;171370;17007;CANTAO;2021-07-03;26;2279;151;0;6;0;;;0
Norte;TO;Monte Santo do Tocantins;17;171370;17007;CANTAO;2021-07-04;27;2279;151;0;6;0;;;0
Norte;TO;Monte Santo do Tocantins;17;171370;17007;CANTAO;2021-07-05;27;2279;151;0;6;0;;;0
Norte;TO;Monte Santo do Tocantins;17;171370;17007;CANTAO;2021-07-06;27;2279;151;0;6;0;;;0
Norte;TO;Palmeiras do Tocantins;17;171380;17002;BICO DO PAPAGAIO;2021-07-01;26;6658;587;2;6;0;;;0
Norte;TO;Palmeiras do Tocantins;17;171380;17002;BICO DO PAPAGAIO;2021-07-02;26;6658;591;4;6;0;;;0
Norte;TO;Palmeiras do Tocantins;17;171380;17002;BICO DO PAPAGAIO;2021-07-03;26;6658;591;0;6;0;;;0
Norte;TO;Palmeiras do Tocantins;17;171380;17002;BICO DO PAPAGAIO;2021-07-04;27;6658;591;0;6;0;;;0
Norte;TO;Palmeiras do Tocantins;17;171380;17002;BICO DO PAPAGAIO;2021-07-05;27;6658;591;0;6;0;;;0
Norte;TO;Palmeiras do Tocantins;17;171380;17002;BICO DO PAPAGAIO;2021-07-06;27;6658;597;6;6;0;;;0
Norte;TO;Muricilândia;17;171395;17001;MEDIO NORTE ARAGUAIA;2021-07-01;26;3551;565;0;2;0;;;0
Norte;TO;Muricilândia;17;171395;17001;MEDIO NORTE ARAGUAIA;2021-07-02;26;3551;565;0;2;0;;;0
Norte;TO;Muricilândia;17;171395;17001;MEDIO NORTE ARAGUAIA;2021-07-03;26;3551;565;0;2;0;;;0
Norte;TO;Muricilândia;17;171395;17001;MEDIO NORTE ARAGUAIA;2021-07-04;27;3551;565;0;2;0;;;0
Norte;TO;Muricilândia;17;171395;17001;MEDIO NORTE ARAGUAIA;2021-07-05;27;3551;565;0;2;0;;;0
Norte;TO;Muricilândia;17;171395;17001;MEDIO NORTE ARAGUAIA;2021-07-06;27;3551;565;0;2;0;;;0
Norte;TO;Natividade;17;171420;17008;AMOR PERFEITO;2021-07-01;26;9244;1166;-2;23;0;;;0
Norte;TO;Natividade;17;171420;17008;AMOR PERFEITO;2021-07-02;26;9244;1167;1;24;1;;;0
Norte;TO;Natividade;17;171420;17008;AMOR PERFEITO;2021-07-03;26;9244;1167;0;24;0;;;0
Norte;TO;Natividade;17;171420;17008;AMOR PERFEITO;2021-07-04;27;9244;1167;0;24;0;;;0
Norte;TO;Natividade;17;171420;17008;AMOR PERFEITO;2021-07-05;27;9244;1167;0;24;0;;;0
Norte;TO;Natividade;17;171420;17008;AMOR PERFEITO;2021-07-06;27;9244;1170;3;24;0;;;0
Norte;TO;Nazaré;17;171430;17002;BICO DO PAPAGAIO;2021-07-01;26;3898;501;0;7;0;;;0
Norte;TO;Nazaré;17;171430;17002;BICO DO PAPAGAIO;2021-07-02;26;3898;501;0;7;0;;;0
Norte;TO;Nazaré;17;171430;17002;BICO DO PAPAGAIO;2021-07-03;26;3898;501;0;7;0;;;0
Norte;TO;Nazaré;17;171430;17002;BICO DO PAPAGAIO;2021-07-04;27;3898;501;0;7;0;;;0
Norte;TO;Nazaré;17;171430;17002;BICO DO PAPAGAIO;2021-07-05;27;3898;501;0;7;0;;;0
Norte;TO;Nazaré;17;171430;17002;BICO DO PAPAGAIO;2021-07-06;27;3898;502;1;7;0;;;0
Norte;TO;Nova Olinda;17;171488;17001;MEDIO NORTE ARAGUAIA;2021-07-01;26;11819;1054;3;41;0;;;0
Norte;TO;Nova Olinda;17;171488;17001;MEDIO NORTE ARAGUAIA;2021-07-02;26;11819;1055;1;41;0;;;0
Norte;TO;Nova Olinda;17;171488;17001;MEDIO NORTE ARAGUAIA;2021-07-03;26;11819;1056;1;41;0;;;0
Norte;TO;Nova Olinda;17;171488;17001;MEDIO NORTE ARAGUAIA;2021-07-04;27;11819;1056;0;41;0;;;0
Norte;TO;Nova Olinda;17;171488;17001;MEDIO NORTE ARAGUAIA;2021-07-05;27;11819;1056;0;41;0;;;0
Norte;TO;Nova Olinda;17;171488;17001;MEDIO NORTE ARAGUAIA;2021-07-06;27;11819;1057;1;41;0;;;0
Norte;TO;Nova Rosalândia;17;171500;17007;CANTAO;2021-07-01;26;4260;436;0;11;0;;;0
Norte;TO;Nova Rosalândia;17;171500;17007;CANTAO;2021-07-02;26;4260;436;0;11;0;;;0
Norte;TO;Nova Rosalândia;17;171500;17007;CANTAO;2021-07-03;26;4260;436;0;11;0;;;0
Norte;TO;Nova Rosalândia;17;171500;17007;CANTAO;2021-07-04;27;4260;436;0;11;0;;;0
Norte;TO;Nova Rosalândia;17;171500;17007;CANTAO;2021-07-05;27;4260;436;0;11;0;;;0
Norte;TO;Nova Rosalândia;17;171500;17007;CANTAO;2021-07-06;27;4260;436;0;11;0;;;0
Norte;TO;Novo Acordo;17;171510;17006;CAPIM DOURADO;2021-07-01;26;4342;274;1;4;1;;;0
Norte;TO;Novo Acordo;17;171510;17006;CAPIM DOURADO;2021-07-02;26;4342;278;4;4;0;;;0
Norte;TO;Novo Acordo;17;171510;17006;CAPIM DOURADO;2021-07-03;26;4342;280;2;4;0;;;0
Norte;TO;Novo Acordo;17;171510;17006;CAPIM DOURADO;2021-07-04;27;4342;288;8;4;0;;;0
Norte;TO;Novo Acordo;17;171510;17006;CAPIM DOURADO;2021-07-05;27;4342;288;0;4;0;;;0
Norte;TO;Novo Acordo;17;171510;17006;CAPIM DOURADO;2021-07-06;27;4342;288;0;4;0;;;0
Norte;TO;Novo Alegre;17;171515;17003;SUDESTE;2021-07-01;26;2332;95;0;4;0;;;0
Norte;TO;Novo Alegre;17;171515;17003;SUDESTE;2021-07-02;26;2332;96;1;4;0;;;0
Norte;TO;Novo Alegre;17;171515;17003;SUDESTE;2021-07-03;26;2332;96;0;4;0;;;0
Norte;TO;Novo Alegre;17;171515;17003;SUDESTE;2021-07-04;27;2332;96;0;4;0;;;0
Norte;TO;Novo Alegre;17;171515;17003;SUDESTE;2021-07-05;27;2332;96;0;4;0;;;0
Norte;TO;Novo Alegre;17;171515;17003;SUDESTE;2021-07-06;27;2332;98;2;4;0;;;0
Norte;TO;Novo Jardim;17;171525;17003;SUDESTE;2021-07-01;26;2722;234;0;2;0;;;0
Norte;TO;Novo Jardim;17;171525;17003;SUDESTE;2021-07-02;26;2722;234;0;2;0;;;0
Norte;TO;Novo Jardim;17;171525;17003;SUDESTE;2021-07-03;26;2722;234;0;2;0;;;0
Norte;TO;Novo Jardim;17;171525;17003;SUDESTE;2021-07-04;27;2722;234;0;2;0;;;0
Norte;TO;Novo Jardim;17;171525;17003;SUDESTE;2021-07-05;27;2722;234;0;2;0;;;0
Norte;TO;Novo Jardim;17;171525;17003;SUDESTE;2021-07-06;27;2722;234;0;2;0;;;0
Norte;TO;Oliveira de Fátima;17;171550;17008;AMOR PERFEITO;2021-07-01;26;1112;117;0;1;0;;;1
Norte;TO;Oliveira de Fátima;17;171550;17008;AMOR PERFEITO;2021-07-02;26;1112;117;0;1;0;;;1
Norte;TO;Oliveira de Fátima;17;171550;17008;AMOR PERFEITO;2021-07-03;26;1112;117;0;1;0;;;1
Norte;TO;Oliveira de Fátima;17;171550;17008;AMOR PERFEITO;2021-07-04;27;1112;117;0;1;0;;;1
Norte;TO;Oliveira de Fátima;17;171550;17008;AMOR PERFEITO;2021-07-05;27;1112;117;0;1;0;;;1
Norte;TO;Oliveira de Fátima;17;171550;17008;AMOR PERFEITO;2021-07-06;27;1112;117;0;1;0;;;1
Norte;TO;Palmeirante;17;171570;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-01;26;6026;497;1;8;0;;;0
Norte;TO;Palmeirante;17;171570;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-02;26;6026;497;0;8;0;;;0
Norte;TO;Palmeirante;17;171570;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-03;26;6026;498;1;8;0;;;0
Norte;TO;Palmeirante;17;171570;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-04;27;6026;498;0;8;0;;;0
Norte;TO;Palmeirante;17;171570;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-05;27;6026;498;0;8;0;;;0
Norte;TO;Palmeirante;17;171570;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-06;27;6026;499;1;8;0;;;0
Norte;TO;Palmeirópolis;17;171575;17005;ILHA DO BANANAL;2021-07-01;26;7659;1123;2;22;0;;;0
Norte;TO;Palmeirópolis;17;171575;17005;ILHA DO BANANAL;2021-07-02;26;7659;1129;6;24;2;;;0
Norte;TO;Palmeirópolis;17;171575;17005;ILHA DO BANANAL;2021-07-03;26;7659;1133;4;24;0;;;0
Norte;TO;Palmeirópolis;17;171575;17005;ILHA DO BANANAL;2021-07-04;27;7659;1133;0;24;0;;;0
Norte;TO;Palmeirópolis;17;171575;17005;ILHA DO BANANAL;2021-07-05;27;7659;1133;0;24;0;;;0
Norte;TO;Palmeirópolis;17;171575;17005;ILHA DO BANANAL;2021-07-06;27;7659;1135;2;24;0;;;0
Norte;TO;Paraíso do Tocantins;17;171610;17007;CANTAO;2021-07-01;26;51252;7634;26;167;0;;;1
Norte;TO;Paraíso do Tocantins;17;171610;17007;CANTAO;2021-07-02;26;51252;7649;15;167;0;;;1
Norte;TO;Paraíso do Tocantins;17;171610;17007;CANTAO;2021-07-03;26;51252;7651;2;168;1;;;1
Norte;TO;Paraíso do Tocantins;17;171610;17007;CANTAO;2021-07-04;27;51252;7651;0;168;0;;;1
Norte;TO;Paraíso do Tocantins;17;171610;17007;CANTAO;2021-07-05;27;51252;7652;1;168;0;;;1
Norte;TO;Paraíso do Tocantins;17;171610;17007;CANTAO;2021-07-06;27;51252;7667;15;168;0;;;1
Norte;TO;Paranã;17;171620;17003;SUDESTE;2021-07-01;26;10449;436;1;6;0;;;0
Norte;TO;Paranã;17;171620;17003;SUDESTE;2021-07-02;26;10449;437;1;6;0;;;0
Norte;TO;Paranã;17;171620;17003;SUDESTE;2021-07-03;26;10449;439;2;7;1;;;0
Norte;TO;Paranã;17;171620;17003;SUDESTE;2021-07-04;27;10449;439;0;7;0;;;0
Norte;TO;Paranã;17;171620;17003;SUDESTE;2021-07-05;27;10449;439;0;7;0;;;0
Norte;TO;Paranã;17;171620;17003;SUDESTE;2021-07-06;27;10449;441;2;7;0;;;0
Norte;TO;Pau D'Arco;17;171630;17001;MEDIO NORTE ARAGUAIA;2021-07-01;26;4849;389;0;7;0;;;0
Norte;TO;Pau D'Arco;17;171630;17001;MEDIO NORTE ARAGUAIA;2021-07-02;26;4849;389;0;7;0;;;0
Norte;TO;Pau D'Arco;17;171630;17001;MEDIO NORTE ARAGUAIA;2021-07-03;26;4849;389;0;7;0;;;0
Norte;TO;Pau D'Arco;17;171630;17001;MEDIO NORTE ARAGUAIA;2021-07-04;27;4849;390;1;7;0;;;0
Norte;TO;Pau D'Arco;17;171630;17001;MEDIO NORTE ARAGUAIA;2021-07-05;27;4849;390;0;7;0;;;0
Norte;TO;Pau D'Arco;17;171630;17001;MEDIO NORTE ARAGUAIA;2021-07-06;27;4849;390;0;7;0;;;0
Norte;TO;Pedro Afonso;17;171650;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-01;26;13578;1974;13;28;0;;;0
Norte;TO;Pedro Afonso;17;171650;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-02;26;13578;1988;14;28;0;;;0
Norte;TO;Pedro Afonso;17;171650;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-03;26;13578;1992;4;28;0;;;0
Norte;TO;Pedro Afonso;17;171650;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-04;27;13578;1992;0;28;0;;;0
Norte;TO;Pedro Afonso;17;171650;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-05;27;13578;1993;1;28;0;;;0
Norte;TO;Pedro Afonso;17;171650;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-06;27;13578;1996;3;28;0;;;0
Norte;TO;Peixe;17;171660;17005;ILHA DO BANANAL;2021-07-01;26;11749;921;0;20;0;;;0
Norte;TO;Peixe;17;171660;17005;ILHA DO BANANAL;2021-07-02;26;11749;923;2;20;0;;;0
Norte;TO;Peixe;17;171660;17005;ILHA DO BANANAL;2021-07-03;26;11749;931;8;20;0;;;0
Norte;TO;Peixe;17;171660;17005;ILHA DO BANANAL;2021-07-04;27;11749;931;0;20;0;;;0
Norte;TO;Peixe;17;171660;17005;ILHA DO BANANAL;2021-07-05;27;11749;931;0;20;0;;;0
Norte;TO;Peixe;17;171660;17005;ILHA DO BANANAL;2021-07-06;27;11749;934;3;20;0;;;0
Norte;TO;Pequizeiro;17;171665;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-01;26;5477;544;6;9;0;;;0
Norte;TO;Pequizeiro;17;171665;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-02;26;5477;544;0;9;0;;;0
Norte;TO;Pequizeiro;17;171665;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-03;26;5477;549;5;9;0;;;0
Norte;TO;Pequizeiro;17;171665;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-04;27;5477;549;0;9;0;;;0
Norte;TO;Pequizeiro;17;171665;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-05;27;5477;549;0;9;0;;;0
Norte;TO;Pequizeiro;17;171665;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-06;27;5477;557;8;9;0;;;0
Norte;TO;Colméia;17;171670;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-01;26;8205;825;2;24;0;;;0
Norte;TO;Colméia;17;171670;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-02;26;8205;826;1;24;0;;;0
Norte;TO;Colméia;17;171670;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-03;26;8205;828;2;24;0;;;0
Norte;TO;Colméia;17;171670;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-04;27;8205;828;0;24;0;;;0
Norte;TO;Colméia;17;171670;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-05;27;8205;828;0;24;0;;;0
Norte;TO;Colméia;17;171670;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-06;27;8205;828;0;24;0;;;0
Norte;TO;Pindorama do Tocantins;17;171700;17008;AMOR PERFEITO;2021-07-01;26;4447;298;1;3;0;;;0
Norte;TO;Pindorama do Tocantins;17;171700;17008;AMOR PERFEITO;2021-07-02;26;4447;298;0;3;0;;;0
Norte;TO;Pindorama do Tocantins;17;171700;17008;AMOR PERFEITO;2021-07-03;26;4447;301;3;3;0;;;0
Norte;TO;Pindorama do Tocantins;17;171700;17008;AMOR PERFEITO;2021-07-04;27;4447;300;-1;3;0;;;0
Norte;TO;Pindorama do Tocantins;17;171700;17008;AMOR PERFEITO;2021-07-05;27;4447;300;0;3;0;;;0
Norte;TO;Pindorama do Tocantins;17;171700;17008;AMOR PERFEITO;2021-07-06;27;4447;300;0;3;0;;;0
Norte;TO;Piraquê;17;171720;17001;MEDIO NORTE ARAGUAIA;2021-07-01;26;3028;221;0;1;0;;;0
Norte;TO;Piraquê;17;171720;17001;MEDIO NORTE ARAGUAIA;2021-07-02;26;3028;224;3;1;0;;;0
Norte;TO;Piraquê;17;171720;17001;MEDIO NORTE ARAGUAIA;2021-07-03;26;3028;224;0;1;0;;;0
Norte;TO;Piraquê;17;171720;17001;MEDIO NORTE ARAGUAIA;2021-07-04;27;3028;224;0;1;0;;;0
Norte;TO;Piraquê;17;171720;17001;MEDIO NORTE ARAGUAIA;2021-07-05;27;3028;224;0;1;0;;;0
Norte;TO;Piraquê;17;171720;17001;MEDIO NORTE ARAGUAIA;2021-07-06;27;3028;224;0;1;0;;;0
Norte;TO;Pium;17;171750;17007;CANTAO;2021-07-01;26;7654;532;0;6;0;;;0
Norte;TO;Pium;17;171750;17007;CANTAO;2021-07-02;26;7654;532;0;6;0;;;0
Norte;TO;Pium;17;171750;17007;CANTAO;2021-07-03;26;7654;532;0;6;0;;;0
Norte;TO;Pium;17;171750;17007;CANTAO;2021-07-04;27;7654;532;0;6;0;;;0
Norte;TO;Pium;17;171750;17007;CANTAO;2021-07-05;27;7654;532;0;6;0;;;0
Norte;TO;Pium;17;171750;17007;CANTAO;2021-07-06;27;7654;532;0;6;0;;;0
Norte;TO;Ponte Alta do Bom Jesus;17;171780;17003;SUDESTE;2021-07-01;26;4596;363;0;7;0;;;0
Norte;TO;Ponte Alta do Bom Jesus;17;171780;17003;SUDESTE;2021-07-02;26;4596;363;0;7;0;;;0
Norte;TO;Ponte Alta do Bom Jesus;17;171780;17003;SUDESTE;2021-07-03;26;4596;363;0;7;0;;;0
Norte;TO;Ponte Alta do Bom Jesus;17;171780;17003;SUDESTE;2021-07-04;27;4596;363;0;7;0;;;0
Norte;TO;Ponte Alta do Bom Jesus;17;171780;17003;SUDESTE;2021-07-05;27;4596;363;0;7;0;;;0
Norte;TO;Ponte Alta do Bom Jesus;17;171780;17003;SUDESTE;2021-07-06;27;4596;364;1;7;0;;;0
Norte;TO;Ponte Alta do Tocantins;17;171790;17008;AMOR PERFEITO;2021-07-01;26;8039;983;3;13;0;;;0
Norte;TO;Ponte Alta do Tocantins;17;171790;17008;AMOR PERFEITO;2021-07-02;26;8039;985;2;13;0;;;0
Norte;TO;Ponte Alta do Tocantins;17;171790;17008;AMOR PERFEITO;2021-07-03;26;8039;987;2;14;1;;;0
Norte;TO;Ponte Alta do Tocantins;17;171790;17008;AMOR PERFEITO;2021-07-04;27;8039;987;0;14;0;;;0
Norte;TO;Ponte Alta do Tocantins;17;171790;17008;AMOR PERFEITO;2021-07-05;27;8039;987;0;14;0;;;0
Norte;TO;Ponte Alta do Tocantins;17;171790;17008;AMOR PERFEITO;2021-07-06;27;8039;987;0;14;0;;;0
Norte;TO;Porto Alegre do Tocantins;17;171800;17003;SUDESTE;2021-07-01;26;3139;135;1;2;0;;;0
Norte;TO;Porto Alegre do Tocantins;17;171800;17003;SUDESTE;2021-07-02;26;3139;135;0;2;0;;;0
Norte;TO;Porto Alegre do Tocantins;17;171800;17003;SUDESTE;2021-07-03;26;3139;135;0;2;0;;;0
Norte;TO;Porto Alegre do Tocantins;17;171800;17003;SUDESTE;2021-07-04;27;3139;135;0;2;0;;;0
Norte;TO;Porto Alegre do Tocantins;17;171800;17003;SUDESTE;2021-07-05;27;3139;135;0;2;0;;;0
Norte;TO;Porto Alegre do Tocantins;17;171800;17003;SUDESTE;2021-07-06;27;3139;135;0;2;0;;;0
Norte;TO;Porto Nacional;17;171820;17008;AMOR PERFEITO;2021-07-01;26;53010;9149;13;183;1;;;1
Norte;TO;Porto Nacional;17;171820;17008;AMOR PERFEITO;2021-07-02;26;53010;9162;13;184;1;;;1
Norte;TO;Porto Nacional;17;171820;17008;AMOR PERFEITO;2021-07-03;26;53010;9188;26;184;0;;;1
Norte;TO;Porto Nacional;17;171820;17008;AMOR PERFEITO;2021-07-04;27;53010;9196;8;185;1;;;1
Norte;TO;Porto Nacional;17;171820;17008;AMOR PERFEITO;2021-07-05;27;53010;9205;9;186;1;;;1
Norte;TO;Porto Nacional;17;171820;17008;AMOR PERFEITO;2021-07-06;27;53010;9210;5;186;0;;;1
Norte;TO;Praia Norte;17;171830;17002;BICO DO PAPAGAIO;2021-07-01;26;8432;325;0;7;0;;;0
Norte;TO;Praia Norte;17;171830;17002;BICO DO PAPAGAIO;2021-07-02;26;8432;325;0;7;0;;;0
Norte;TO;Praia Norte;17;171830;17002;BICO DO PAPAGAIO;2021-07-03;26;8432;325;0;7;0;;;0
Norte;TO;Praia Norte;17;171830;17002;BICO DO PAPAGAIO;2021-07-04;27;8432;325;0;7;0;;;0
Norte;TO;Praia Norte;17;171830;17002;BICO DO PAPAGAIO;2021-07-05;27;8432;325;0;7;0;;;0
Norte;TO;Praia Norte;17;171830;17002;BICO DO PAPAGAIO;2021-07-06;27;8432;325;0;7;0;;;0
Norte;TO;Presidente Kennedy;17;171840;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-01;26;3684;320;1;7;0;;;0
Norte;TO;Presidente Kennedy;17;171840;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-02;26;3684;321;1;7;0;;;0
Norte;TO;Presidente Kennedy;17;171840;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-03;26;3684;321;0;7;0;;;0
Norte;TO;Presidente Kennedy;17;171840;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-04;27;3684;321;0;7;0;;;0
Norte;TO;Presidente Kennedy;17;171840;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-05;27;3684;322;1;7;0;;;0
Norte;TO;Presidente Kennedy;17;171840;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-06;27;3684;322;0;7;0;;;0
Norte;TO;Pugmil;17;171845;17007;CANTAO;2021-07-01;26;2688;272;1;1;0;;;1
Norte;TO;Pugmil;17;171845;17007;CANTAO;2021-07-02;26;2688;272;0;1;0;;;1
Norte;TO;Pugmil;17;171845;17007;CANTAO;2021-07-03;26;2688;275;3;1;0;;;1
Norte;TO;Pugmil;17;171845;17007;CANTAO;2021-07-04;27;2688;275;0;1;0;;;1
Norte;TO;Pugmil;17;171845;17007;CANTAO;2021-07-05;27;2688;275;0;1;0;;;1
Norte;TO;Pugmil;17;171845;17007;CANTAO;2021-07-06;27;2688;275;0;1;0;;;1
Norte;TO;Recursolândia;17;171850;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-01;26;4293;311;0;6;0;;;0
Norte;TO;Recursolândia;17;171850;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-02;26;4293;311;0;6;0;;;0
Norte;TO;Recursolândia;17;171850;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-03;26;4293;311;0;6;0;;;0
Norte;TO;Recursolândia;17;171850;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-04;27;4293;311;0;6;0;;;0
Norte;TO;Recursolândia;17;171850;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-05;27;4293;311;0;6;0;;;0
Norte;TO;Recursolândia;17;171850;17004;CERRADO TOCANTINS ARAGUAIA;2021-07-06;27;4293;311;0;6;0;;;0
Norte;TO;Riachinho;17;171855;17002;BICO DO PAPAGAIO;2021-07-01;26;4645;366;1;7;1;;;0
Norte;TO;Riachinho;17;171855;17002;BICO DO PAPAGAIO;2021-07-02;26;4645;366;0;7;0;;;0
Norte;TO;Riachinho;17;171855;17002;BICO DO PAPAGAIO;2021-07-03;26;4645;366;0;7;0;;;0
Norte;TO;Riachinho;17;171855;17002;BICO DO PAPAGAIO;2021-07-04;27;4645;366;0;7;0;;;0
Norte;TO;Riachinho;17;171855;17002;BICO DO PAPAGAIO;2021-07-05;27;4645;366;0;7;0;;;0
Norte;TO;Riachinho;17;171855;17002;BICO DO PAPAGAIO;2021-07-06;27;4645;366;0;7;0;;;0
Norte;TO;Rio da Conceição;17;171865;17003;SUDESTE;2021-07-01;26;2130;140;1;2;0;;;0
Norte;TO;Rio da Conceição;17;171865;17003;SUDESTE;2021-07-02;26;2130;140;0;2;0;;;0
Norte;TO;Rio da Conceição;17;171865;17003;SUDESTE;2021-07-03;26;2130;140;0;2;0;;;0
Norte;TO;Rio da Conceição;17;171865;17003;SUDESTE;2021-07-04;27;2130;140;0;2;0;;;0
Norte;TO;Rio da Conceição;17;171865;17003;SUDESTE;2021-07-05;27;2130;140;0;2;0;;;0
Norte;TO;Rio da Conceição;17;171865;17003;SUDESTE;2021-07-06;27;2130;140;0;2;0;;;0
Norte;TO;Rio dos Bois;17;171870;17006;CAPIM DOURADO;2021-07-01;26;2834;457;1;7;0;;;0
Norte;TO;Rio dos Bois;17;171870;17006;CAPIM DOURADO;2021-07-02;26;2834;456;-1;7;0;;;0
Norte;TO;Rio dos Bois;17;171870;17006;CAPIM DOURADO;2021-07-03;26;2834;456;0;7;0;;;0
